"","halodule","zostera","ruppia","algae","oyster","saltmarsh","other","richness","shannonD","evenness","seagrass","richness_comb","shannonD_comb","evenness_comb","total_cover","avg_blade_length","avg_shoot_density","max10","depth_m_avg","sal_avg","total_abund_sum","comm_richness_sum","comm_shannonD_sum","comm_evenness_sum","carnivore","herbivore","omnivore","soniferous_S","carn_2","detritivore","herb_2","invertivore","omni_2","piscivore","planktivore","num_bai_chr","num_ort_chr","num_ops_tau","seagrass_area","seagrass_core.area","seagrass_perimeter","seagrass_perim.area.ratio","saltmarsh_area","saltmarsh_core.area","saltmarsh_perimeter","saltmarsh_perim.area.ratio","oyster_area","oyster_core.area","oyster_perimeter","oyster_perim.area.ratio","habitat_total","NNratio","dist2adjPatch","richness_landscape","avg_temp","avg_spl_low","avg_spl_high","ToadCallRate","ToadCallRateNorm"
"num_ort_chr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"num_ops_tau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"seagrass_area",0.0488936931717663,NA,NA,0.588124674036921,0.733609973411768,-0.191869398949196,0.0488936931717663,NA,-0.697845987098958,-0.697845987098958,0.0488936931717663,NA,-0.697845987098958,-0.697845987098958,0.742006614211531,0.0488936931717663,NA,0.0488936931717663,0.269052663661086,-0.282618304343418,0.541217533318303,0.641633611726235,0.363199796544858,NA,0.478363785591219,NA,0.46238566909398,0.576952254614331,NA,0.455185430610185,NA,0.47836378559122,0.162838688224963,NA,0.0488936931717663,-0.382716570175341,NA,NA,1,0.698832565854768,0.955216424708873,0.532000261322552,0.311068803805229,0.310438040296209,-0.0642952150768066,-0.513820712124213,0.619127112543945,0.448767133528451,0.569903226240706,-0.159883497772988,0.556261305974437,-0.500683455263574,-0.464543200852249,0.584609217514126,0.177811769436646,0.34388358012597,0.316482781507034,0.470092300287939,0.618143566084117
"seagrass_core.area",-0.149668204190172,NA,NA,0.109549275570986,0.267039948130102,0.451713181933228,-0.149668204190172,NA,-0.902704280653955,-0.902704280653955,-0.149668204190172,NA,-0.902704280653955,-0.902704280653955,0.636309910661907,-0.149668204190172,NA,-0.149668204190172,0.0590955681160125,-0.598305538938166,0.555570638148995,0.546899015401536,0.338728791300782,NA,0.792415470657316,NA,0.39751614494941,0.467432702601883,NA,0.419801356770798,NA,0.792415470657317,-0.0499659609757189,NA,-0.149668204190172,-0.352117158354463,NA,NA,0.698832565854768,1,0.459230215691859,0.102098896136679,-0.181314671702729,-0.146381439400146,-0.475769101793474,-0.270896564047952,0.191034887814594,0.156813153759772,0.132995593263533,-0.473606491555308,-0.00195889894308852,-0.344374451291535,-0.61807809308709,0.537867843884025,0.284617411819374,-0.0273420784625806,0.15515768126998,0.0138471340019506,0.165433677968178
"seagrass_perimeter",0.0805366277705035,NA,NA,0.717461848708125,0.8192689585177,-0.413620639325811,0.0805366277705035,NA,-0.486406587167318,-0.486406587167318,0.0805366277705035,NA,-0.486406587167318,-0.486406587167318,0.687728773370548,0.0805366277705035,NA,0.0805366277705035,0.324501210871927,-0.126581467909153,0.414494679380664,0.536066054723391,0.278305973146593,NA,0.249918691718111,NA,0.383922445326184,0.487499417582828,NA,0.371827051317166,NA,0.249918691718112,0.176324236395112,NA,0.0805366277705035,-0.327424165657938,NA,NA,0.955216424708873,0.459230215691859,1,0.615266922576961,0.437988421500123,0.419263829976045,0.125023618726871,-0.515176214570584,0.715610549627791,0.518331264305951,0.677692291020239,-0.032324921800665,0.678188092687168,-0.472995847563531,-0.321264818168677,0.500148674495087,0.0884727426829133,0.464113081120004,0.359576130812259,0.608558280975769,0.724181810719719
"seagrass_perim.area.ratio",0.276725175467091,NA,NA,0.340491764905915,0.294357072246436,-0.319498192350964,0.276725175467091,NA,-0.143376046436809,-0.143376046436809,0.276725175467091,NA,-0.143376046436809,-0.143376046436809,0.137925031874793,0.276725175467091,NA,0.276725175467091,-0.364802201480961,0.143633007731589,0.231807721696477,0.272897930738512,0.0471235472234652,NA,0.0485058718236947,NA,0.238067867031485,0.168977253802004,NA,0.19774091519386,NA,0.0485058718236949,0.3268725904429,NA,0.276725175467091,-0.546902541127309,NA,NA,0.532000261322552,0.102098896136679,0.615266922576961,1,0.295109551784364,0.30916616604558,0.00867089941127181,-0.311626582965514,0.123803297418772,-0.135655003591391,0.144545214111227,0.476748596289004,0.358465914532357,-0.338559185473668,-0.239297080346978,0.835407430826531,0.43247650447332,-0.0224971885081114,0.0775920916746149,0.0954457519560079,0.2042701570849
"saltmarsh_area",0.627723258528863,NA,NA,0.123322475763637,0.289781311315842,-0.364992985920347,0.627723258528863,NA,-0.0683927646157924,-0.0683927646157924,0.627723258528863,NA,-0.0683927646157924,-0.0683927646157924,0.107277636865116,0.627723258528863,NA,0.627723258528863,0.265429992852957,0.329956857071982,0.126654463911421,0.266709599910692,0.291151466663037,NA,-0.0825582197684593,NA,0.157988058041723,0.296732345518328,NA,0.0671552562907746,NA,-0.0825582197684583,0.641141446853376,NA,0.627723258528863,-0.423508114044997,NA,NA,0.311068803805229,-0.181314671702729,0.437988421500123,0.295109551784364,1,0.988469908651701,0.292005434889728,-0.780540272930793,0.239352112769958,-0.111310661112763,0.321250776756347,0.599671942786462,0.944510862652514,-0.716714740851784,0.570384801108843,0.0279088917731303,0.372831636242903,0.360601774979178,0.213844291187561,0.23532898332592,0.268940184202964
"saltmarsh_core.area",0.717563362709507,NA,NA,0.0808850605574662,0.201955047618238,-0.294500172294926,0.717563362709508,NA,-0.125792428940844,-0.125792428940844,0.717563362709507,NA,-0.125792428940844,-0.125792428940844,0.0584155720466102,0.717563362709507,NA,0.717563362709507,0.150849552936361,0.312096440635025,0.157802811421334,0.336777511963378,0.396667899741297,NA,-0.00380083433205717,NA,0.171488465816249,0.374845882162975,NA,0.067839129515141,NA,-0.00380083433205614,0.729103527514409,NA,0.717563362709507,-0.398517947332103,NA,NA,0.310438040296209,-0.146381439400146,0.419263829976045,0.30916616604558,0.988469908651701,1,0.152822183467051,-0.809602230449753,0.147812290077952,-0.155715858930718,0.216277548411962,0.593158498538908,0.913926354452644,-0.733399694121195,0.527362030395753,0.0745041475161094,0.371817118390183,0.293778421973074,0.136892360783101,0.16430335420399,0.199594588831822
"saltmarsh_perimeter",-0.269548206101946,NA,NA,0.199165152545075,0.4807324202427,-0.698919752065678,-0.269548206101946,NA,0.490554748986931,0.490554748986931,-0.269548206101946,NA,0.490554748986931,0.490554748986931,0.0494827631963527,-0.269548206101946,NA,-0.269548206101946,0.681531208823067,0.462093215574682,-0.225572085893288,-0.344593135966644,-0.514146369782597,NA,-0.565313525766828,NA,-0.0990572198615339,-0.387311227697315,NA,-0.0612131189596318,NA,-0.565313525766828,-0.273369138230132,NA,-0.269548206101946,-0.0976802883784542,NA,NA,-0.0642952150768066,-0.475769101793474,0.125023618726871,0.00867089941127181,0.292005434889728,0.152822183467051,1,0.180471780389568,0.476397581332379,0.192833910879035,0.569754532840795,0.342132417458144,0.344212860199649,0.152375723604453,0.385565806132745,-0.33565223932897,-0.00954533039007742,0.31794329164782,0.267462211438728,0.428701801751384,0.429458341121781
"saltmarsh_perim.area.ratio",-0.420492958309688,NA,NA,-0.23426281424414,-0.320755299926655,-0.093961030767797,-0.420492958309688,NA,0.371021772100449,0.371021772100449,-0.420492958309688,NA,0.371021772100449,0.371021772100449,-0.470883958993594,-0.420492958309688,NA,-0.420492958309688,-0.064095675050671,0.280193024317328,-0.309546309883871,-0.308038381025636,-0.281461147957356,NA,-0.125415170302145,NA,-0.302384906927803,-0.354814216002984,NA,-0.241765737104562,NA,-0.125415170302146,-0.476430644765387,NA,-0.420492958309688,0.54045965238356,NA,NA,-0.513820712124213,-0.270896564047952,-0.515176214570584,-0.311626582965514,-0.780540272930793,-0.809602230449753,0.180471780389568,1,-0.289450961737377,0.0541232190505794,-0.33712960191678,-0.187067784423266,-0.802179433962369,0.971625611167314,-0.344784987266375,-0.257749390694477,-0.442294973537769,-0.498088683255628,-0.495622301499067,-0.154104327508072,-0.168036842856099
"oyster_area",-0.470362687080279,NA,NA,0.83634471412885,0.969192175907565,-0.449226463195688,-0.470362687080279,NA,-0.0433260369047343,-0.0433260369047343,-0.470362687080279,NA,-0.0433260369047343,-0.0433260369047343,0.816019405071258,-0.470362687080279,NA,-0.470362687080279,0.726506393390414,-0.322110406552244,0.113018979486935,-0.00537856920639517,-0.25151991052032,NA,-0.251866537733674,NA,0.186587143903601,0.0154898554658378,NA,0.253468023267361,NA,-0.251866537733673,-0.394748386865367,NA,-0.470362687080279,-0.0381828267296688,NA,NA,0.619127112543945,0.191034887814594,0.715610549627791,0.123803297418772,0.239352112769958,0.147812290077952,0.476397581332379,-0.289450961737377,1,0.806624573146798,0.983236992719015,-0.366019054687208,0.523742164012219,-0.255400740908708,-0.0323340732316105,-0.093264154270503,-0.260015234392944,0.856524460565207,0.733189890744744,0.812930581591241,0.791851388886245
"oyster_core.area",-0.454529796907157,NA,NA,0.81553936424485,0.715825209436594,-0.35428431805784,-0.454529796907157,NA,-0.0466696276966422,-0.0466696276966422,-0.454529796907157,NA,-0.0466696276966422,-0.0466696276966422,0.589225523436624,-0.454529796907157,NA,-0.454529796907157,0.578149830792776,-0.288229199617234,-0.0182775312065927,0.0605911339893484,0.00356936476095349,NA,-0.114600814288857,NA,0.00958113341143662,0.127953668244104,NA,0.0745119047809398,NA,-0.114600814288855,-0.426406987656511,NA,-0.454529796907157,0.495569008181004,NA,NA,0.448767133528451,0.156813153759772,0.518331264305951,-0.135655003591391,-0.111310661112763,-0.155715858930718,0.192833910879035,0.0541232190505794,0.806624573146798,1,0.695294273724307,-0.666981326891653,0.158279646368241,0.164270101258387,-0.280613419852518,-0.284226835771731,-0.732686810707409,0.650723088686377,0.355926389284323,0.791718918642302,0.731482376909095
"oyster_perimeter",-0.460619424608694,NA,NA,0.773978213331802,0.959391098138234,-0.453812568898412,-0.460619424608694,NA,0.0117421533698336,0.0117421533698336,-0.460619424608694,NA,0.0117421533698336,0.0117421533698336,0.799258755845217,-0.460619424608694,NA,-0.460619424608694,0.750646179933318,-0.278600311091249,0.0855221281181988,-0.0813250994908678,-0.343505357058859,NA,-0.32023160846507,NA,0.174372575729269,-0.0716699447717785,NA,0.239806481140884,NA,-0.320231608465069,-0.388131600428285,NA,-0.460619424608694,-0.163783155522277,NA,NA,0.569903226240706,0.132995593263533,0.677692291020239,0.144545214111227,0.321250776756347,0.216277548411962,0.569754532840795,-0.33712960191678,0.983236992719015,0.695294273724307,1,-0.246582645102747,0.581360716039114,-0.328121599468773,0.0934070419693821,-0.0924227158353815,-0.128903162120653,0.865195121072036,0.791814427848056,0.776926946723125,0.757783537444486
"oyster_perim.area.ratio",0.652534519228565,NA,NA,-0.369511791954328,-0.238063633032936,-0.357514677357926,0.652534519228565,NA,0.226585557064316,0.226585557064316,0.652534519228565,NA,0.226585557064316,0.226585557064316,-0.521230110740824,0.652534519228565,NA,0.652534519228565,-0.221338087503607,0.744806772573404,-0.0430101149899933,0.0568849605718577,0.06337503237973,NA,-0.146291809135793,NA,-0.00903290043790942,-0.013824830336243,NA,-0.103306142346072,NA,-0.146291809135793,0.622171086380264,NA,0.652534519228565,-0.478805211940497,NA,NA,-0.159883497772988,-0.473606491555308,-0.032324921800665,0.476748596289004,0.599671942786462,0.593158498538908,0.342132417458144,-0.187067784423266,-0.366019054687208,-0.666981326891653,-0.246582645102747,1,0.397504051359802,-0.212391755236181,0.431090673459053,0.252637157673224,0.587553891955874,-0.34171258959354,-0.293446940400519,-0.270391443059203,-0.189017789615371
"habitat_total",0.429545122456134,NA,NA,0.384094805491957,0.576828283987058,-0.438905441440316,0.429545122456134,NA,-0.174714154306684,-0.174714154306684,0.429545122456134,NA,-0.174714154306684,-0.174714154306684,0.389620113860868,0.429545122456134,NA,0.429545122456134,0.429828806059824,0.161401917211792,0.215533014417361,0.32207702536497,0.244005312051492,NA,-0.053174413425474,NA,0.246506272385131,0.342161027336276,NA,0.184062843030443,NA,-0.0531744134254728,0.475523867292051,NA,0.429545122456134,-0.42424699151432,NA,NA,0.556261305974437,-0.00195889894308852,0.678188092687168,0.358465914532357,0.944510862652514,0.913926354452644,0.344212860199649,-0.802179433962369,0.523742164012219,0.158279646368241,0.581360716039114,0.397504051359802,1,-0.738667386491702,0.401732279042909,0.0922064017629289,0.28238575458295,0.551009172610775,0.395181848270904,0.454989101680266,0.501276028819997
"NNratio",-0.327272068626902,NA,NA,-0.171579576693623,-0.297833036442384,-0.202142408793201,-0.327272068626902,NA,0.412209878975664,0.412209878975664,-0.327272068626902,NA,0.412209878975664,0.412209878975664,-0.515792382499983,-0.327272068626902,NA,-0.327272068626902,-0.062111727284684,0.318230472320886,-0.281749680265351,-0.221800029909089,-0.160938915502376,NA,-0.15604004418189,NA,-0.264510749704254,-0.230253143803931,NA,-0.217452609820484,NA,-0.15604004418189,-0.377035311301161,NA,-0.327272068626902,0.704374852437681,NA,NA,-0.500683455263574,-0.344374451291535,-0.472995847563531,-0.338559185473668,-0.716714740851784,-0.733399694121195,0.152375723604453,0.971625611167314,-0.255400740908708,0.164270101258387,-0.328121599468773,-0.212391755236181,-0.738667386491702,1,-0.35038077985516,-0.350651685328703,-0.604221015091786,-0.442417577633184,-0.550488523940511,-0.105801717485094,-0.140401314598876
"dist2adjPatch",0.202264789433257,NA,NA,-0.109887040999693,-0.147224250004603,0.00624048163453712,0.202264789433257,NA,0.473391205864221,0.473391205864221,0.202264789433257,NA,0.473391205864221,0.473391205864221,-0.162180018157479,0.202264789433257,NA,0.202264789433257,0.233641135959961,0.281575746003321,-0.547548743508924,-0.565022687665189,-0.286293042591976,NA,-0.552885915379198,NA,-0.450153607630593,-0.493876456348758,NA,-0.479406590775143,NA,-0.552885915379198,0.0819393779764814,NA,0.202264789433257,-0.169498436058972,NA,NA,-0.464543200852249,-0.61807809308709,-0.321264818168677,-0.239297080346978,0.570384801108843,0.527362030395753,0.385565806132745,-0.344784987266375,-0.0323340732316105,-0.280613419852518,0.0934070419693821,0.431090673459053,0.401732279042909,-0.35038077985516,1,-0.491165856707969,0.177282638510487,0.33602011638919,0.290829341529892,0.111756681168995,-0.0189983617614621
"richness_landscape",0.218217890235992,NA,NA,0.0919049921753409,0.0897583126319521,0.132006166604528,0.218217890235992,NA,-0.549981940301291,-0.549981940301291,0.218217890235992,NA,-0.549981940301291,-0.549981940301291,0.21408002589791,0.218217890235992,NA,0.218217890235992,-0.464353053768106,-0.0924500327042049,0.377001345074535,0.425284570164883,0.206105647290709,NA,0.49898333032308,NA,0.279662543681573,0.277350098112615,NA,0.248516568030237,NA,0.49898333032308,0.275134627909688,NA,0.218217890235992,-0.654653670707977,NA,NA,0.584609217514126,0.537867843884025,0.500148674495087,0.835407430826531,0.0279088917731303,0.0745041475161094,-0.33565223932897,-0.257749390694477,-0.093264154270503,-0.284226835771731,-0.0924227158353815,0.252637157673224,0.0922064017629289,-0.350651685328703,-0.491165856707969,1,0.604796144353235,-0.29485548505765,-0.0475733263773705,-0.136386974876809,0.0372955594207314
"avg_temp",0.295232323546708,NA,NA,-0.40113907144477,-0.114107909937078,0.260669260699544,0.295232323546708,NA,-0.342523081777329,-0.342523081777329,0.295232323546708,NA,-0.342523081777329,-0.342523081777329,0.0537092692536714,0.295232323546708,NA,0.295232323546708,-0.192176296167975,0.0489275060152353,0.264874305736583,0.132263373594981,-0.0361607980638894,NA,0.285763563297009,NA,0.213074201223718,0.000833071213815477,NA,0.170922701168363,NA,0.285763563297008,0.331270912481867,NA,0.295232323546708,-0.944109964378519,NA,NA,0.177811769436646,0.284617411819374,0.0884727426829133,0.43247650447332,0.372831636242903,0.371817118390183,-0.00954533039007742,-0.442294973537769,-0.260015234392944,-0.732686810707409,-0.128903162120653,0.587553891955874,0.28238575458295,-0.604221015091786,0.177282638510487,0.604796144353235,1,-0.265871319947792,0.108123026060826,-0.387535165994255,-0.240405092485533
"avg_spl_low",-0.372866023033685,NA,NA,0.751905896057548,0.750851653129643,-0.237086147779528,-0.372866023033685,NA,0.162696806936454,0.162696806936454,-0.372866023033685,NA,0.162696806936454,0.162696806936454,0.716302967305323,-0.372866023033685,NA,-0.372866023033685,0.563401000295979,-0.43897716168116,-0.0720433959760361,-0.249732122083023,-0.329517719893717,NA,-0.479858927998541,NA,0.0449686020330142,-0.14885730371649,NA,0.0978767868897772,NA,-0.47985892799854,-0.337591501477784,NA,-0.372866023033685,0.00101851287289629,NA,NA,0.34388358012597,-0.0273420784625806,0.464113081120004,-0.0224971885081114,0.360601774979178,0.293778421973074,0.31794329164782,-0.498088683255628,0.856524460565207,0.650723088686377,0.865195121072036,-0.34171258959354,0.551009172610775,-0.442417577633184,0.33602011638919,-0.29485548505765,-0.265871319947792,1,0.868311387658172,0.695120473647757,0.56708221311423
"avg_spl_high",-0.543872650363376,NA,NA,0.560666630333049,0.670155998827942,0.0107546869493455,-0.543872650363376,NA,0.0894176861411988,0.0894176861411988,-0.543872650363376,NA,0.0894176861411988,0.0894176861411988,0.786407774196018,-0.543872650363376,NA,-0.543872650363376,0.423328080707883,-0.623186112426403,0.0151117470292337,-0.366981862071487,-0.578002255192033,NA,-0.423305555211842,NA,0.124670741724624,-0.32967181929808,NA,0.202393769380475,NA,-0.423305555211841,-0.482333957416751,NA,-0.543872650363376,-0.353592552125859,NA,NA,0.316482781507034,0.15515768126998,0.359576130812259,0.0775920916746149,0.213844291187561,0.136892360783101,0.267462211438728,-0.495622301499067,0.733189890744744,0.355926389284323,0.791814427848056,-0.293446940400519,0.395181848270904,-0.550488523940511,0.290829341529892,-0.0475733263773705,0.108123026060826,0.868311387658172,1,0.448746039728281,0.358002888295748
"ToadCallRate",-0.267007853183209,NA,NA,0.883912422063048,0.724821406275427,-0.34648966711053,-0.267007853183209,NA,-0.0548698186735336,-0.0548698186735336,-0.267007853183209,NA,-0.0548698186735336,-0.0548698186735336,0.616722238033958,-0.267007853183209,NA,-0.267007853183209,0.6772740307107,0.0116596403014219,-0.358384273946824,-0.140402482000604,-0.0680515959950518,NA,-0.176078301575724,NA,-0.342190529490583,-0.135869720217436,NA,-0.304080821414101,NA,-0.176078301575724,-0.33665024556456,NA,-0.267007853183209,0.097353880297093,NA,NA,0.470092300287939,0.0138471340019506,0.608558280975769,0.0954457519560079,0.23532898332592,0.16430335420399,0.428701801751384,-0.154104327508072,0.812930581591241,0.791718918642302,0.776926946723125,-0.270391443059203,0.454989101680266,-0.105801717485094,0.111756681168995,-0.136386974876809,-0.387535165994255,0.695120473647757,0.448746039728281,1,0.965052639457856
"ToadCallRateNorm",-0.188193672440343,NA,NA,0.829659233428988,0.757009581611116,-0.368801226332969,-0.188193672440343,NA,-0.237416805581636,-0.237416805581636,-0.188193672440343,NA,-0.237416805581636,-0.237416805581636,0.639599222411787,-0.188193672440343,NA,-0.188193672440343,0.687330169834296,0.0769123920458765,-0.21884677635792,0.0417518614319094,0.0481116524006399,NA,0.0183901981414247,NA,-0.24118426350161,0.00111888818399166,NA,-0.214323608157434,NA,0.0183901981414251,-0.237279335740234,NA,-0.188193672440343,-0.0395397071165776,NA,NA,0.618143566084117,0.165433677968178,0.724181810719719,0.2042701570849,0.268940184202964,0.199594588831822,0.429458341121781,-0.168036842856099,0.791851388886245,0.731482376909095,0.757783537444486,-0.189017789615371,0.501276028819997,-0.140401314598876,-0.0189983617614621,0.0372955594207314,-0.240405092485533,0.56708221311423,0.358002888295748,0.965052639457856,1
