"","halodule","zostera","ruppia","algae","oyster","saltmarsh","other","richness","shannonD","evenness","seagrass","richness_comb","shannonD_comb","evenness_comb","total_cover","avg_blade_length","avg_shoot_density","max10","depth_m_avg","sal_avg","total_abund_sum","comm_richness_sum","comm_shannonD_sum","comm_evenness_sum","carnivore","herbivore","omnivore","soniferous_S","carn_2","detritivore","herb_2","invertivore","omni_2","piscivore","planktivore","num_bai_chr","num_ort_chr","num_ops_tau","seagrass_area","seagrass_core.area","seagrass_perimeter","seagrass_perim.area.ratio","saltmarsh_area","saltmarsh_core.area","saltmarsh_perimeter","saltmarsh_perim.area.ratio","oyster_area","oyster_core.area","oyster_perimeter","oyster_perim.area.ratio","habitat_total","NNratio","dist2adjPatch","richness_landscape","avg_temp","avg_spl_low","avg_spl_high","BI_low","BI_high"
"detritivore",0.674352895712916,0.588983038834374,0.698438474861506,0.0686395459332978,-0.175632919132359,-0.34324338122799,-0.144857617516013,0.616297098535738,0.44035396931136,0.194331152314836,0.789722446050326,-0.0835032795404393,-0.377242025637076,NA,0.679858294069461,0.600320649388176,0.551179495866892,0.641589325364931,NA,NA,0.723363670311613,0.671799051029544,0.504408250180314,NA,0.714904036067248,0.133802368398657,0.342915185007333,0.65329185557339,0.483973375079568,1,0.551195748840596,0.642476987998172,0.101090581072832,0.608927075573888,0.323314963887037,0.798209675009322,0.95962627552884,0.133802368398657,0.814344513172445,0.739110542019641,0.752677182837012,-0.0430831168877183,-0.269563519744584,-0.228980271340604,-0.402274558214917,-0.345338574964787,-0.240786079416357,-0.192420983306577,-0.256424772111649,-0.41216530685656,0.0037555625031409,-0.0227134661511002,-0.0121885742864641,-0.157725549968717,0.426984108441731,-0.391494917633398,0.284910780644112,-0.237489497346944,0.50244087598925
"herb_2",0.451971494735589,0.364695344709629,0.0270924158254836,-0.193105000813518,-0.144938746346445,-0.168537196210307,-0.0714321661566238,0.366912944259262,0.0493469959733491,-0.0533405176474833,0.449315739099855,-0.0947248979276492,-0.201948940551725,NA,0.359851426225663,0.356692369108938,0.276788084375665,0.354845653044821,NA,NA,0.584446909617706,0.332931969688472,0.212087262153141,NA,0.565874419500657,0.0378158264155166,0.492372386182009,0.177195473437465,0.582943613592249,0.551195748840596,1,0.53660589605461,0.0730616517196943,0.256142624376909,0.74353262324315,0.837131905576807,0.579630364382649,0.0378158264155166,0.525389269873515,0.471323995291996,0.491581339355291,-0.0483670772981406,-0.234938223995438,-0.22212740709714,-0.246624083719778,-0.0286106409608909,-0.191103075642135,-0.209082837159037,-0.180700067460453,-0.111866191731335,-0.0581999558810579,-0.140649486654229,0.118221831940497,-0.117906460278371,0.305090711926852,-0.188545644434111,0.0327267698104571,-0.22806343724471,0.209019498042737
"invertivore",0.784374068632858,0.435971098137365,0.179618345492581,0.303031236634558,-0.331748950772951,-0.384679498556937,-0.147174453853963,0.557248290529301,0.145572407914723,0.010817366393445,0.763242234809983,-0.0386772525680607,-0.453499009277166,NA,0.554768324878225,0.666815500806325,0.748779407842293,0.695604688996338,NA,NA,0.992881281795399,0.780049276217352,0.333164373152779,NA,0.994275791681954,0.455181692373558,0.230685707012338,0.57601406995678,0.676162668772154,0.642476987998172,0.53660589605461,1,0.0799547187004749,0.744371286498691,0.475488558194085,0.554358012735829,0.692865290314117,0.455181692373558,0.448876025674079,0.448624959550624,0.345763856826994,-0.126767423580116,-0.381818916452628,-0.343497602294308,-0.475699081121242,-0.22412665455003,-0.285598017178225,-0.183096165259063,-0.316032504976957,-0.121371240601762,-0.233016009783444,-0.104720259814837,-0.12865598462584,-0.12560552107586,0.370094242821345,-0.354201515714506,0.186931409006972,-0.399610866824222,0.476438945343119
"omni_2",0.186853801732994,-0.202462181349193,-0.111009222935035,-0.163645904457146,-0.10133484056302,-0.0141300166344498,0.727992953443216,0.152997177858738,-0.146028304741346,-0.118879357170503,0.095658912828715,0.15029430751536,-0.0186087908266983,NA,0.0418358365407635,0.389633850951728,0.058762382328999,0.347645143357155,NA,NA,0.103596829165331,0.355349310081374,0.604773397972333,NA,0.0845175991270511,-0.104596858351039,0.376996903805314,0.312373917833542,0.33148401169155,0.101090581072832,0.0730616517196943,0.0799547187004749,1,-0.095675602597081,0.264814914993048,0.101463406642521,0.0634686162853918,-0.104596858351039,-7.28240226319976e-05,-0.0185359281972649,0.0290840810067702,0.105517516153368,0.333288570719005,0.402709662619374,-0.0472971128445732,-0.180021270360827,-0.190500504785888,-0.220057744306529,-0.18410552324137,0.110758354738468,0.250477363043542,-0.224153765282683,-0.0240182139746123,0.103270179647601,0.416930090931832,-0.35889060903151,-0.101244269502956,-0.206810771270333,-0.184202859279567
"piscivore",0.611729994761233,0.771977954206482,0.329383579843948,0.501224055651468,-0.350411012173526,-0.410426063267953,-0.162333005879512,0.53385484284924,0.305171703755896,0.137318199618158,0.712119905369484,-0.0840416982170263,-0.47841651127097,NA,0.484353855231177,0.680123248453421,0.675683021785136,0.676679106432703,NA,NA,0.744773730759678,0.739658661379913,0.421007264260644,NA,0.75367089758308,0.491321078367774,0.0282694376213812,0.729901402027454,0.28681706996328,0.608927075573888,0.256142624376909,0.744371286498691,-0.095675602597081,1,0.0500764950939278,0.364089342676725,0.611962861984994,0.491321078367774,0.496395102057137,0.482737534683064,0.384731035475183,-0.11905321970809,-0.368364512341343,-0.329143758214097,-0.471793462107806,-0.366505994585873,-0.287290533600155,-0.157536370829929,-0.310276534213474,-0.146624704299753,-0.204795302135699,0.0305464771411763,-0.0926111417453242,-0.178117173012659,0.237753597488428,-0.242256652355565,0.306580133667842,-0.258596629450676,0.450943089009113
"planktivore",0.325540088637164,-0.111027140318237,-0.0244802093568249,-0.145365269771418,-0.160706296078308,-0.178203479529346,-0.0448633218752735,0.244083100496701,-0.227666218371532,-0.269323068872679,0.242632787813149,-0.127155107739733,-0.214489883860343,NA,0.109054768351106,0.409736720962265,0.213260738872124,0.371617573085578,NA,NA,0.50997505625456,0.360124762390302,0.203977168969696,NA,0.481343074221248,-0.0625448395339931,0.657729953116656,0.220182050057275,0.740770301715644,0.323314963887037,0.74353262324315,0.475488558194085,0.264814914993048,0.0500764950939278,1,0.611995282386905,0.353931685187798,-0.0625448395339931,0.213138415202251,0.255466774009179,0.106443963885072,-0.121704242978294,-0.214867159389039,-0.198189719468499,-0.247319339209646,0.0928522579809627,-0.196530987995507,-0.212055350177278,-0.186843927319972,-0.00844664836547299,-0.152608641149085,-0.239352618385408,0.011065404398725,0.0304697797280971,0.299266156565504,-0.29457173883974,-0.0305749661474279,-0.19202671449272,0.166116889863477
"num_bai_chr",0.659253531846254,0.447172849030129,0.468178133985582,-0.010733571187169,-0.219213895839609,-0.254601372251831,-0.106802083336934,0.513941397662878,0.228317972046705,0.0258277977426963,0.710665088346728,-0.107448574074881,-0.293844555799574,NA,0.595299980855677,0.476612458580841,0.464405285837282,0.51602995908293,NA,NA,0.628489171404691,0.463333946189996,0.369969002470985,NA,0.618180660621718,-0.103485625786755,0.353682059560121,0.389487924300931,0.496948566986189,0.798209675009322,0.837131905576807,0.554358012735829,0.101463406642521,0.364089342676725,0.611995282386905,1,0.835697304007112,-0.103485625786755,0.719989184258927,0.693680073503279,0.627974554211831,-0.120960396207557,-0.269457331580542,-0.237508475796761,-0.349232378127066,-0.176119255788371,-0.273541937235453,-0.256915732906093,-0.273103393843113,-0.401215335867503,-0.0364632260914357,-0.166926229027127,0.141123980184761,-0.250159648887879,0.337319913498178,-0.378198920729672,0.0879550032901658,-0.282648177027554,0.202529159432417
"num_ort_chr",0.733508727494317,0.560645709966245,0.714631351814049,0.0311951587877388,-0.293074149036716,-0.341798801853953,-0.142666515654975,0.594499837585311,0.445947647126536,0.191472907995087,0.835671317012588,-0.14224394623819,-0.405011005117314,NA,0.664575122310994,0.607114139162742,0.603471017952687,0.661421379826074,NA,NA,0.762931628172828,0.662512071475738,0.462850079794152,NA,0.76543364540872,0.156288451646125,0.152492482277296,0.628901261559596,0.514346773626691,0.95962627552884,0.579630364382649,0.692865290314117,0.0634686162853918,0.611962861984994,0.353931685187798,0.835697304007112,1,0.156288451646125,0.808531432093469,0.767138627590729,0.706271499349778,-0.0945059795701991,-0.332202003219308,-0.28839804115127,-0.455912777007652,-0.333463110224077,-0.33028990197845,-0.234937543371595,-0.348793369618947,-0.457405860720163,-0.0715636393270454,-0.00529168797513207,0.0452266233789752,-0.220281420703714,0.385420331781662,-0.408080852471172,0.202780218262408,-0.313204429270231,0.425378097416279
"num_ops_tau",0.0800584749363007,0.266688918913682,-0.0664419632062078,-0.015188162784737,-0.0941641287672438,-0.109495622434069,-0.0464082094101849,0.0281160778557767,0.159297551543242,0.228432441769921,0.107429349040373,-0.061541083462959,-0.131202639196745,NA,0.0249914929196793,0.0573015549575984,0.0731096873731617,0.0673062822709066,NA,NA,0.413378928587219,0.280534827667221,-0.0130998914008977,NA,0.423538662380673,1,-0.0851684983738665,0.146303900660691,-0.045886630773916,0.133802368398657,0.0378158264155166,0.455181692373558,-0.104596858351039,0.491321078367774,-0.0625448395339931,-0.103485625786755,0.156288451646125,1,-0.0547773755259593,-0.0905466171829918,-0.0267045580996727,0.030795044417233,-0.157704367962789,-0.147910311523668,-0.17051103446501,-0.235773996680078,-0.124319334443238,-0.139856073260789,-0.114061130412494,0.187097109305571,-0.182764388757681,0.0769519354198118,-0.0605532354551049,-0.100789246280475,-0.0158899187443426,0.151675733117317,0.0512219643269757,-0.151621571372302,0.304720137381265
"seagrass_area",0.579071344603476,0.535394411875989,0.612715421606124,0.0344820727712231,-0.0842657402668496,-0.324619799344938,-0.0962870030359549,0.501787094156344,0.315824354058847,0.048115449677371,0.686152759862429,-0.152880692491035,-0.438361201226381,NA,0.617866056545981,0.463282838542889,0.524539744370778,0.497658685778069,NA,NA,0.522149361829574,0.499730532072708,0.412526177185288,NA,0.520384981597518,-0.0547773755259593,0.169171043937606,0.525465548665552,0.359917325068208,0.814344513172445,0.525389269873515,0.448876025674079,-7.28240226319976e-05,0.496395102057137,0.213138415202251,0.719989184258927,0.808531432093469,-0.0547773755259593,1,0.938791942691105,0.891386759027387,-0.0760442883421193,-0.220509161594955,-0.184803111543888,-0.363607219971801,-0.30119643614264,-0.125129277632539,-0.0317095045468234,-0.163986106030917,-0.443024599451741,0.136497350012129,0.0425142708449357,-0.0208840139861868,-0.0668058597813475,0.365197894529864,-0.309053163215593,0.193591421601155,-0.165501373181291,0.304764035569193
"seagrass_core.area",0.609134692060013,0.412791565363272,0.605474763335394,-0.0175602959643646,-0.269839221820974,-0.304606197630076,-0.15916926903553,0.424887580894136,0.253819291208374,-0.0176815016506481,0.685594532879807,-0.246938464583965,-0.488237016518048,NA,0.515990505903184,0.478298729903397,0.577299554354373,0.522444207629753,NA,NA,0.512822243809772,0.498732881186031,0.338658494891139,NA,0.514592424693908,-0.0905466171829918,0.102310538270052,0.550117490769184,0.377872103473926,0.739110542019641,0.471323995291996,0.448624959550624,-0.0185359281972649,0.482737534683064,0.255466774009179,0.693680073503279,0.767138627590729,-0.0905466171829918,0.938791942691105,1,0.683421937636407,-0.246793053110261,-0.354141876480098,-0.317771710422176,-0.453437648581945,-0.243071766682826,-0.26642370263441,-0.0954750400480145,-0.316706408493865,-0.529524256073969,-0.0311274285924413,0.103505591999626,0.00853500524368423,-0.116672415227356,0.352053297444717,-0.389772887272225,0.106054646874241,-0.276158516829703,0.291887659941566
"seagrass_perimeter",0.438382261142404,0.573413898168928,0.501825857508884,0.0918718487191985,0.204209966130986,-0.272080947617116,-0.0110223867264782,0.498328773808687,0.330216836505456,0.12009435827499,0.558933495533702,0.0111626228547426,-0.276991399537972,NA,0.660310307891673,0.335917578825179,0.346550625598114,0.359359556812223,NA,NA,0.41782167133832,0.390641662264623,0.423156370040866,NA,0.412340609849836,-0.0267045580996727,0.209712695168808,0.377455700313766,0.256332550048941,0.752677182837012,0.491581339355291,0.345763856826994,0.0290840810067702,0.384731035475183,0.106443963885072,0.627974554211831,0.706271499349778,-0.0267045580996727,0.891386759027387,0.683421937636407,1,0.159910020238496,0.00706415277511391,0.0325046597806687,-0.158700836672355,-0.324674415712184,0.11141630566466,0.078691877022417,0.0933004210151207,-0.281136421015131,0.345608260909418,-0.0575738014261928,-0.0388721237696309,-0.00503152881424868,0.327236316263729,-0.139414602897329,0.288711986136593,0.0217289064758697,0.252676614612391
"seagrass_perim.area.ratio",-0.220471051679446,0.0114094434264767,-0.0664914970788142,0.0176195121443819,0.196063745417927,-0.0655726769843501,0.186720948708101,-0.16897729010209,-0.100362494605125,-0.0756706487251698,-0.190835176518266,-0.0430487085564854,0.0333067847950956,NA,-0.134706157260523,-0.130584422687183,-0.248095636027723,-0.164172856524998,NA,NA,-0.122200095825259,-0.138873769023393,-0.0825527021118823,NA,-0.127601490930683,0.030795044417233,0.0666809109744246,-0.174447362014442,-0.0892835631705823,-0.0430831168877183,-0.0483670772981406,-0.126767423580116,0.105517516153368,-0.11905321970809,-0.121704242978294,-0.120960396207557,-0.0945059795701991,0.030795044417233,-0.0760442883421193,-0.246793053110261,0.159910020238496,1,0.236626153213193,0.250892356045366,0.106190788491832,-0.080068044151862,0.114305698469062,-0.0590451718770666,0.147101937923577,0.417707264157793,0.203011606222941,-0.149182754810362,-0.353689691024588,0.493842093093116,-0.100191583813484,0.319001070148625,0.077596831759425,0.00963954578229413,-0.22393184138443
"saltmarsh_area",-0.466635970388799,-0.280311610579216,-0.0852284531572397,0.0567088112316967,0.608868010829415,0.385440965905763,0.590409966144857,0.0822555528417069,0.239288481304252,0.35349446557001,-0.454557787034834,0.604923199992887,0.62384501984661,NA,-0.0157276073865452,-0.353432869157213,-0.465526182768239,-0.391795687535611,NA,NA,-0.383735795698437,-0.406711802956088,0.00322203560843887,NA,-0.391666708687123,-0.157704367962789,0.0459848263585987,-0.371920298598658,-0.334863588618173,-0.269563519744584,-0.234938223995438,-0.381818916452628,0.333288570719005,-0.368364512341343,-0.214867159389039,-0.269457331580542,-0.332202003219308,-0.157704367962789,-0.220509161594955,-0.354141876480098,0.00706415277511391,0.236626153213193,1,0.990592173345069,0.755865743560453,-0.04371520516511,0.622845507363756,0.383586042571416,0.667321488194165,0.424253834785878,0.922919199846875,-0.0802030684214271,-0.162096986371274,0.268794875064601,0.125328481478275,0.220370347637905,0.213094980887404,0.540887368727368,-0.244068773750989
"saltmarsh_core.area",-0.420171624511976,-0.25033638359552,-0.0488008202551867,0.0657055883027065,0.535361674525669,0.357698032361556,0.669406223832594,0.0871719657421788,0.214094883925634,0.308645417515013,-0.404197543827992,0.560206851442886,0.548202068638071,NA,-0.00990224962758565,-0.296556642391072,-0.421073020929007,-0.33663454592791,NA,NA,-0.34319893589644,-0.355534207342811,0.0707267405999031,NA,-0.351056576508284,-0.147910311523668,0.0551682725702237,-0.322834393432801,-0.314710462513988,-0.228980271340604,-0.22212740709714,-0.343497602294308,0.402709662619374,-0.329143758214097,-0.198189719468499,-0.237508475796761,-0.28839804115127,-0.147910311523668,-0.184803111543888,-0.317771710422176,0.0325046597806687,0.250892356045366,0.990592173345069,1,0.663585482561522,-0.122784956028839,0.54528859880853,0.32203978265162,0.585623530472063,0.401546623232602,0.911187696019181,-0.141966526394429,-0.147916480379755,0.253778709873092,0.132504571755465,0.191661182021757,0.17653428158912,0.483106319255995,-0.247741038721652
"saltmarsh_perimeter",-0.579230221857196,-0.359649272476754,-0.22007594107494,-0.0115698257018822,0.722937588272586,0.431916882765505,0.127991991162061,0.0516586938068527,0.33892937096899,0.522311937432874,-0.585733613548595,0.693741753753952,0.872817676361997,NA,-0.0893204882906017,-0.539988879095291,-0.571279650423544,-0.561751325314514,NA,NA,-0.488171386319433,-0.556862677132755,-0.282527675397186,NA,-0.493231223798767,-0.17051103446501,-0.0337612867850485,-0.520147315472927,-0.363533791020201,-0.402274558214917,-0.246624083719778,-0.475699081121242,-0.0472971128445732,-0.471793462107806,-0.247319339209646,-0.349232378127066,-0.455912777007652,-0.17051103446501,-0.363607219971801,-0.453437648581945,-0.158700836672355,0.106190788491832,0.755865743560453,0.663585482561522,1,0.438979542651453,0.757207952838841,0.567763119511242,0.797059184170207,0.432748367815823,0.687585684333276,0.344809889692153,-0.210856524595234,0.274062610528942,0.0236413889105839,0.198394447651573,0.204417902403253,0.563321019022132,-0.220131203725855
"saltmarsh_perim.area.ratio",-0.292499625498417,-0.332493447507714,-0.24299038276415,-0.137502343900315,0.0898471817889487,0.256657347208065,-0.136554846090947,-0.00118719098703354,0.0922307279982436,0.229563593911449,-0.347643517358844,0.300137826353592,0.472120379728274,NA,-0.255223137092126,-0.212122742599432,-0.198374456497768,-0.230827438970272,NA,NA,-0.241597993191111,-0.275161236221543,-0.196645749959682,NA,-0.245792185918701,-0.235773996680078,0.0153242040187666,-0.299508046553188,0.0796239675414467,-0.345338574964787,-0.0286106409608909,-0.22412665455003,-0.180021270360827,-0.366505994585873,0.0928522579809627,-0.176119255788371,-0.333463110224077,-0.235773996680078,-0.30119643614264,-0.243071766682826,-0.324674415712184,-0.080068044151862,-0.04371520516511,-0.122784956028839,0.438979542651453,1,0.150585549135704,0.279738905000791,0.130382224017209,0.454719157659862,-0.113454165795898,0.662191076071132,-0.4162207902612,0.506166028756215,-0.0851442476205878,-0.182556988888512,-0.21675219595596,-0.032867079641198,-0.188288462475459
"oyster_area",-0.403002433129773,-0.266658800425481,-0.169540933051293,0.213475193201825,0.950224481018439,0.261896455859768,-0.142943799919773,0.0938181522251275,0.203096008907987,0.31094253463454,-0.413521203151969,0.565801128605079,0.55651251557613,NA,0.182205611809379,-0.41890130501244,-0.365638794802349,-0.423470105659909,NA,NA,-0.295977880127348,-0.358463035223447,-0.21499487400404,NA,-0.304568199007106,-0.124319334443238,0.0807473559679627,-0.336200061958444,-0.230362302288882,-0.240786079416357,-0.191103075642135,-0.285598017178225,-0.190500504785888,-0.287290533600155,-0.196530987995507,-0.273541937235453,-0.33028990197845,-0.124319334443238,-0.125129277632539,-0.26642370263441,0.11141630566466,0.114305698469062,0.622845507363756,0.54528859880853,0.757207952838841,0.150585549135704,1,0.852760470779168,0.9864680287111,0.207777635654333,0.707033226496858,0.12997562088038,-0.223897585437083,0.234571855080033,-0.049791411710789,0.46193195156618,0.515887711901779,0.793320432943294,0.0373417963005378
"oyster_core.area",-0.303395814323582,-0.247931958189441,-0.074635277553196,0.217886126322184,0.718590141769475,0.217185454799354,-0.162774068839842,0.142154039942422,0.26492380575914,0.312224273560505,-0.311707318096812,0.497088950110994,0.446043034120954,NA,0.149546830736342,-0.295928340021815,-0.211793355973725,-0.294945513130954,NA,NA,-0.198274346240024,-0.237786487345888,-0.0811410020352071,NA,-0.19791199853216,-0.139856073260789,-0.0574371645644257,-0.182694230338829,-0.120250196068265,-0.192420983306577,-0.209082837159037,-0.183096165259063,-0.220057744306529,-0.157536370829929,-0.212055350177278,-0.256915732906093,-0.234937543371595,-0.139856073260789,-0.0317095045468234,-0.0954750400480145,0.078691877022417,-0.0590451718770666,0.383586042571416,0.32203978265162,0.567763119511242,0.279738905000791,0.852760470779168,1,0.763325257950205,0.0522305377271761,0.50101100043376,0.439516448680455,-0.277173965674093,0.211161272970228,-0.170456305106121,0.318529280683032,0.340595527654184,0.580092617111324,0.0817174863576169
"oyster_perimeter",-0.4308110873776,-0.255244441272645,-0.188033746102953,0.192613113941253,0.956796018536011,0.272267508824118,-0.131225384704261,0.0769740280686212,0.198024167047156,0.323065637123732,-0.43732410208986,0.56414070917966,0.589506464031993,NA,0.161503714907687,-0.436226066743483,-0.407289970053503,-0.446060513956131,NA,NA,-0.324749850259634,-0.389179203498745,-0.250957027994501,NA,-0.334593660604699,-0.114061130412494,0.0960911585371922,-0.368981158273551,-0.256537089532182,-0.256424772111649,-0.180700067460453,-0.316032504976957,-0.18410552324137,-0.310276534213474,-0.186843927319972,-0.273103393843113,-0.348793369618947,-0.114061130412494,-0.163986106030917,-0.316706408493865,0.0933004210151207,0.147101937923577,0.667321488194165,0.585623530472063,0.797059184170207,0.130382224017209,0.9864680287111,0.763325257950205,1,0.261798092208698,0.729162938034913,0.0619050863478423,-0.19858044935079,0.232179987936985,-0.0203758810816787,0.482110698820677,0.540483330398472,0.823438360429498,0.00980928084526913
"oyster_perim.area.ratio",-0.476678266611976,-0.165090388758584,-0.426059726927788,0.0771231164925889,0.177072036694551,0.198124701404335,0.32771081186867,-0.133881697962668,-0.0720599383695675,0.112243638913884,-0.497384142278089,0.257269849984711,0.364383800653982,NA,-0.390175416781239,-0.182786155742558,-0.363835988440847,-0.2756888330566,NA,NA,-0.164787428988239,-0.252142447633604,-0.165862610925198,NA,-0.174764546427652,0.187097109305571,0.138146006952451,-0.326007949805117,-0.0513285484804447,-0.41216530685656,-0.111866191731335,-0.121371240601762,0.110758354738468,-0.146624704299753,-0.00844664836547299,-0.401215335867503,-0.457405860720163,0.187097109305571,-0.443024599451741,-0.529524256073969,-0.281136421015131,0.417707264157793,0.424253834785878,0.401546623232602,0.432748367815823,0.454719157659862,0.207777635654333,0.0522305377271761,0.261798092208698,1,0.255795820744419,0.131851498784341,-0.54446981172448,0.730416710715697,0.0587189679718223,0.224710675801543,0.0245257926568648,0.192502770239592,-0.133985104731373
"habitat_total",-0.285238902030406,-0.109956280884498,0.107679439946509,0.106221978376807,0.698954595801893,0.275293768488138,0.450241937292702,0.269231877814257,0.362877376508434,0.389925043825731,-0.238933708392793,0.59087148161173,0.504150834499864,NA,0.243525455359379,-0.231029184933963,-0.295809344789348,-0.253205043600641,NA,NA,-0.2108636458614,-0.251881865511143,0.104217528692519,NA,-0.220192030599125,-0.182764388757681,0.116928198143755,-0.207798597551948,-0.212132032717176,0.0037555625031409,-0.0581999558810579,-0.233016009783444,0.250477363043542,-0.204795302135699,-0.152608641149085,-0.0364632260914357,-0.0715636393270454,-0.182764388757681,0.136497350012129,-0.0311274285924413,0.345608260909418,0.203011606222941,0.922919199846875,0.911187696019181,0.687585684333276,-0.113454165795898,0.707033226496858,0.50101100043376,0.729162938034913,0.255795820744419,1,-0.0276253365575499,-0.195370957653054,0.259432587171563,0.228299102590013,0.17882488389477,0.362050341035269,0.578149075335132,-0.0966858317967835
"NNratio",-0.185404350232153,-0.0430859357958837,0.130465124679349,-0.186890074503879,0.0369138249219838,0.135470792626149,-0.131474362323434,0.177390559024898,0.536036676239612,0.563582973126629,-0.139560054470984,0.281566015366918,0.406736880253139,NA,-0.0958819465532795,-0.0957966211478409,-0.0838810632074085,-0.0896625179669721,NA,NA,-0.10457629228343,-0.0717118235688743,-0.00972813325306941,NA,-0.0933175364186502,0.0769519354198118,-0.233934458536206,0.0267253189833597,-0.0401221221921588,-0.0227134661511002,-0.140649486654229,-0.104720259814837,-0.224153765282683,0.0305464771411763,-0.239352618385408,-0.166926229027127,-0.00529168797513207,0.0769519354198118,0.0425142708449357,0.103505591999626,-0.0575738014261928,-0.149182754810362,-0.0802030684214271,-0.141966526394429,0.344809889692153,0.662191076071132,0.12997562088038,0.439516448680455,0.0619050863478423,0.131851498784341,-0.0276253365575499,1,-0.382154829858958,0.294403190003613,-0.0675528605978223,-0.197655133136343,-0.0985771708970326,-0.042860663734954,0.0286120550323024
"dist2adjPatch",0.0333089964804526,0.0432405258512703,-0.02579392515104,-0.238133882910479,-0.144276493008006,-0.142362423051324,-0.0269345844934047,-0.319236620326133,-0.133318640113923,-0.171473057196916,0.0316695335831394,-0.369753762531725,-0.132140123522332,NA,-0.116967793033303,-0.130462212969619,-0.079557917640199,-0.0983553366082066,NA,NA,-0.115818535366372,-0.149311213449902,-0.192310706494992,NA,-0.109954602021778,-0.0605532354551049,-0.137143300094192,-0.144912074963552,-0.15079226618421,-0.0121885742864641,0.118221831940497,-0.12865598462584,-0.0240182139746123,-0.0926111417453242,0.011065404398725,0.141123980184761,0.0452266233789752,-0.0605532354551049,-0.0208840139861868,0.00853500524368423,-0.0388721237696309,-0.353689691024588,-0.162096986371274,-0.147916480379755,-0.210856524595234,-0.4162207902612,-0.223897585437083,-0.277173965674093,-0.19858044935079,-0.54446981172448,-0.195370957653054,-0.382154829858958,1,-0.806008670360962,-0.15429965982632,0.137105573095969,-0.234788036411086,-0.0877469311723797,-0.14994343158308
"richness_landscape",-0.309597370672303,-0.208392055680316,-0.0883373555748107,0.00255392276699598,0.193815021378515,0.228701063572356,0.150613840015264,0.0130354721590557,-0.0223064971943872,0.0421934900949029,-0.311337376556746,0.199726277243997,0.162521733985781,NA,-0.156279379121092,0.00278226644720714,-0.181452017558117,-0.0594162408773668,NA,NA,-0.128026824143983,-0.0720929007407094,0.0430344445459075,NA,-0.140009559207234,-0.100789246280475,0.186558016830641,-0.0591716845216254,0.169614129880814,-0.157725549968717,-0.117906460278371,-0.12560552107586,0.103270179647601,-0.178117173012659,0.0304697797280971,-0.250159648887879,-0.220281420703714,-0.100789246280475,-0.0668058597813475,-0.116672415227356,-0.00503152881424868,0.493842093093116,0.268794875064601,0.253778709873092,0.274062610528942,0.506166028756215,0.234571855080033,0.211161272970228,0.232179987936985,0.730416710715697,0.259432587171563,0.294403190003613,-0.806008670360962,1,0.212577577065231,0.0493696055162118,0.193848346076873,0.150006721510797,0.0328981079432102
"avg_temp",0.321878499345623,0.214669742542098,0.100688501388535,0.0770104427365085,-0.0478204115971517,0.0791347969308402,0.112657353432766,0.408630680574098,0.0953608870134559,0.0329709951362559,0.324781443634737,0.207385825703521,-0.0841478623367267,NA,0.387331798545839,0.48568623769663,0.185380479493883,0.468791211397356,NA,NA,0.404508471944044,0.439684207697924,0.413187469806275,NA,0.39085668181526,-0.0158899187443426,0.355680483861142,0.427245825534612,0.481376815026804,0.426984108441731,0.305090711926852,0.370094242821345,0.416930090931832,0.237753597488428,0.299266156565504,0.337319913498178,0.385420331781662,-0.0158899187443426,0.365197894529864,0.352053297444717,0.327236316263729,-0.100191583813484,0.125328481478275,0.132504571755465,0.0236413889105839,-0.0851442476205878,-0.049791411710789,-0.170456305106121,-0.0203758810816787,0.0587189679718223,0.228299102590013,-0.0675528605978223,-0.15429965982632,0.212577577065231,1,-0.487456848101848,0.428230528925649,-0.0876403967140565,0.479999059360987
"avg_spl_low",-0.492794398949506,-0.141655463703871,-0.307911590715096,-0.0724424633139625,0.439315417364438,-0.0298437061207272,-0.203767519426487,-0.585431110211488,-0.169396844911888,-0.0717439470752148,-0.486225924686315,-0.252455193735091,0.133754090219587,NA,-0.330448673590354,-0.512955503540682,-0.458875101903285,-0.520431670146928,NA,NA,-0.383014734691589,-0.497358111577208,-0.563350460040573,NA,-0.378553369653177,0.151675733117317,-0.182865482837509,-0.478193365615954,-0.375294884215143,-0.391494917633398,-0.188545644434111,-0.354201515714506,-0.35889060903151,-0.242256652355565,-0.29457173883974,-0.378198920729672,-0.408080852471172,0.151675733117317,-0.309053163215593,-0.389772887272225,-0.139414602897329,0.319001070148625,0.220370347637905,0.191661182021757,0.198394447651573,-0.182556988888512,0.46193195156618,0.318529280683032,0.482110698820677,0.224710675801543,0.17882488389477,-0.197655133136343,0.137105573095969,0.0493696055162118,-0.487456848101848,1,0.250414997312638,0.580585035101076,-0.154050684824591
