site,deploy_num,deploy_start,deploy_end,deploy_time_edt,lat,long,ST_color,ST_serial,depth_meters,transect,transect_depth_start,transect_depth_end,quadrat,bare,halodule,zostera,ruppia,algae,oyster,spartina,juncus,other,shoot density1_16m2,canopy sampled,transect_lat_start,transect_long_start,transect_lat_end,transect_long_end,notes
Creek_2,2,6/17/2019,6/25/2019,15:10,34.6932,76.61354,blue,,0.85,1,40,90,15,85,0,0,0,0,15,0,0,0,NA,no,34.69324,76.61378,34.69324,76.61378,
Creek_2,2,6/17/2019,6/25/2019,15:10,34.6932,76.61354,blue,,0.85,1,40,90,20,0,0,0,0,0,30,0,0,0,NA,no,34.69324,76.61378,34.69324,76.61378,
Creek_2,2,6/17/2019,6/25/2019,15:10,34.6932,76.61354,blue,,0.85,1,40,90,25,0,0,0,0,0,75,0,0,0,NA,no,34.69324,76.61378,34.69324,76.61378,
Creek_2,2,6/17/2019,6/25/2019,15:10,34.6932,76.61354,blue,,0.85,1,40,90,30,0,0,0,0,0,60,0,0,0,NA,no,34.69324,76.61378,34.69324,76.61378,
Creek_2,2,6/17/2019,6/25/2019,15:10,34.6932,76.61354,blue,,0.85,1,40,90,35,0,0,0,0,1,50,0,0,0,NA,no,34.69324,76.61378,34.69324,76.61378,
Creek_2,2,6/17/2019,6/25/2019,15:10,34.6932,76.61354,blue,,0.85,1,40,90,40,0,0,0,0,0,50,0,0,0,NA,no,34.69324,76.61378,34.69324,76.61378,
Creek_2,2,6/17/2019,6/25/2019,15:10,34.6932,76.61354,blue,,0.85,1,40,90,45,0,0,0,0,0,90,0,0,0,NA,no,34.69324,76.61378,34.69324,76.61378,
Creek_2,2,6/17/2019,6/25/2019,15:10,34.6932,76.61354,blue,,0.85,1,40,90,50,0,0,0,0,0,90,0,0,0,NA,no,34.69324,76.61378,34.69324,76.61378,
Creek_2,2,6/17/2019,6/25/2019,15:10,34.6932,76.61354,blue,,0.85,2,0,200,0,75,0,0,0,0,0,20,5,0,NA,no,34.69308,76.61378,34.69327,76.6134,
Creek_2,2,6/17/2019,6/25/2019,15:10,34.6932,76.61354,blue,,0.85,2,0,200,5,75,0,0,0,0,0,60,15,0,NA,no,34.69308,76.61378,34.69327,76.6134,
Creek_2,2,6/17/2019,6/25/2019,15:10,34.6932,76.61354,blue,,0.85,2,0,200,10,20,0,0,0,0,30,45,5,0,NA,no,34.69308,76.61378,34.69327,76.6134,
Creek_2,2,6/17/2019,6/25/2019,15:10,34.6932,76.61354,blue,,0.85,2,0,200,15,5,0,0,0,0,95,0,0,0,NA,no,34.69308,76.61378,34.69327,76.6134,
Creek_2,2,6/17/2019,6/25/2019,15:10,34.6932,76.61354,blue,,0.85,2,0,200,20,5,0,0,0,5,90,0,0,0,NA,no,34.69308,76.61378,34.69327,76.6134,
Creek_2,2,6/17/2019,6/25/2019,15:10,34.6932,76.61354,blue,,0.85,2,0,200,25,5,0,0,0,0,95,0,0,0,NA,no,34.69308,76.61378,34.69327,76.6134,
Creek_2,2,6/17/2019,6/25/2019,15:10,34.6932,76.61354,blue,,0.85,2,0,200,30,50,0,0,0,0,50,0,0,0,NA,no,34.69308,76.61378,34.69327,76.6134,
Creek_2,2,6/17/2019,6/25/2019,15:10,34.6932,76.61354,blue,,0.85,2,0,200,35,70,0,0,0,0,30,0,0,0,NA,no,34.69308,76.61378,34.69327,76.6134,
Creek_2,2,6/17/2019,6/25/2019,15:10,34.6932,76.61354,blue,,0.85,2,0,200,40,20,0,0,0,10,70,0,0,0,NA,no,34.69308,76.61378,34.69327,76.6134,
Creek_2,2,6/17/2019,6/25/2019,15:10,34.6932,76.61354,blue,,0.85,2,0,200,45,85,0,0,0,0,15,0,0,0,NA,no,34.69308,76.61378,34.69327,76.6134,
Creek_2,2,6/17/2019,6/25/2019,15:10,34.6932,76.61354,blue,,0.85,2,0,200,50,85,0,0,0,0,15,0,0,0,NA,no,34.69308,76.61378,34.69327,76.6134,
Creek_2,2,6/17/2019,6/25/2019,15:10,34.6932,76.61354,blue,,0.85,3,0,80,0,0,0,0,0,0,95,5,0,0,NA,no,34.69308,76.61322,34.69329,76.6137,
Creek_2,2,6/17/2019,6/25/2019,15:10,34.6932,76.61354,blue,,0.85,3,0,80,5,0,0,0,0,0,100,0,0,0,NA,no,34.69308,76.61322,34.69329,76.6137,
Creek_2,2,6/17/2019,6/25/2019,15:10,34.6932,76.61354,blue,,0.85,3,0,80,10,5,0,0,0,0,95,0,0,0,NA,no,34.69308,76.61322,34.69329,76.6137,
Creek_2,2,6/17/2019,6/25/2019,15:10,34.6932,76.61354,blue,,0.85,3,0,80,15,5,0,0,0,5,90,0,0,0,NA,no,34.69308,76.61322,34.69329,76.6137,
Creek_2,2,6/17/2019,6/25/2019,15:10,34.6932,76.61354,blue,,0.85,3,0,80,20,25,0,0,0,0,75,0,0,0,NA,no,34.69308,76.61322,34.69329,76.6137,
Creek_2,2,6/17/2019,6/25/2019,15:10,34.6932,76.61354,blue,,0.85,3,0,80,25,50,0,0,0,0,50,0,0,0,NA,no,34.69308,76.61322,34.69329,76.6137,
Creek_2,2,6/17/2019,6/25/2019,15:10,34.6932,76.61354,blue,,0.85,3,0,80,30,60,0,0,0,0,40,0,0,0,NA,no,34.69308,76.61322,34.69329,76.6137,
Creek_2,2,6/17/2019,6/25/2019,15:10,34.6932,76.61354,blue,,0.85,3,0,80,35,70,0,0,0,0,30,0,0,0,NA,no,34.69308,76.61322,34.69329,76.6137,
Creek_2,2,6/17/2019,6/25/2019,15:10,34.6932,76.61354,blue,,0.85,3,0,80,40,65,0,0,0,5,30,0,0,0,NA,no,34.69308,76.61322,34.69329,76.6137,
Creek_2,2,6/17/2019,6/25/2019,15:10,34.6932,76.61354,blue,,0.85,3,0,80,45,45,0,0,0,5,50,0,0,0,NA,no,34.69308,76.61322,34.69329,76.6137,
Creek_2,2,6/17/2019,6/25/2019,15:10,34.6932,76.61354,blue,,0.85,3,0,80,50,75,0,0,0,10,15,0,0,0,NA,no,34.69308,76.61322,34.69329,76.6137,
Mudflat_1,2,6/17/2019,6/25/2019,14:41,34.69326,76.62637,green,,0.6,1,57,59,0,100,0,0,0,0,0,0,0,0,NA,no,34.69313,76.6265,34.69345,76.62613,
Mudflat_1,2,6/17/2019,6/25/2019,14:41,34.69326,76.62637,green,,0.6,1,57,59,5,100,0,0,0,0,0,0,0,0,NA,no,34.69313,76.6265,34.69345,76.62613,
Mudflat_1,2,6/17/2019,6/25/2019,14:41,34.69326,76.62637,green,,0.6,1,57,59,10,100,0,0,0,0,0,0,0,0,NA,no,34.69313,76.6265,34.69345,76.62613,
Mudflat_1,2,6/17/2019,6/25/2019,14:41,34.69326,76.62637,green,,0.6,1,57,59,15,100,0,0,0,0,0,0,0,0,NA,no,34.69313,76.6265,34.69345,76.62613,
Mudflat_1,2,6/17/2019,6/25/2019,14:41,34.69326,76.62637,green,,0.6,1,57,59,20,100,0,0,0,0,0,0,0,0,NA,no,34.69313,76.6265,34.69345,76.62613,
Mudflat_1,2,6/17/2019,6/25/2019,14:41,34.69326,76.62637,green,,0.6,1,57,59,25,100,0,0,0,0,0,0,0,0,NA,no,34.69313,76.6265,34.69345,76.62613,
Mudflat_1,2,6/17/2019,6/25/2019,14:41,34.69326,76.62637,green,,0.6,1,57,59,30,100,0,0,0,0,0,0,0,0,NA,no,34.69313,76.6265,34.69345,76.62613,
Mudflat_1,2,6/17/2019,6/25/2019,14:41,34.69326,76.62637,green,,0.6,1,57,59,35,100,0,0,0,0,0,0,0,0,NA,no,34.69313,76.6265,34.69345,76.62613,
Mudflat_1,2,6/17/2019,6/25/2019,14:41,34.69326,76.62637,green,,0.6,1,57,59,40,100,0,0,0,0,0,0,0,0,NA,no,34.69313,76.6265,34.69345,76.62613,
Mudflat_1,2,6/17/2019,6/25/2019,14:41,34.69326,76.62637,green,,0.6,1,57,59,45,100,0,0,0,0,0,0,0,0,NA,no,34.69313,76.6265,34.69345,76.62613,
Mudflat_1,2,6/17/2019,6/25/2019,14:41,34.69326,76.62637,green,,0.6,1,57,59,50,100,0,0,0,0,0,0,0,0,NA,no,34.69313,76.6265,34.69345,76.62613,
Mudflat_1,2,6/17/2019,6/25/2019,14:41,34.69326,76.62637,green,,0.6,2,3,130,0,100,0,0,0,0,0,0,0,0,NA,no,34.69302,76.62622,34.69334,76.62643,
Mudflat_1,2,6/17/2019,6/25/2019,14:41,34.69326,76.62637,green,,0.6,2,3,130,5,100,0,0,0,0,0,0,0,0,NA,no,34.69302,76.62622,34.69334,76.62643,
Mudflat_1,2,6/17/2019,6/25/2019,14:41,34.69326,76.62637,green,,0.6,2,3,130,10,100,0,0,0,0,0,0,0,0,NA,no,34.69302,76.62622,34.69334,76.62643,
Mudflat_1,2,6/17/2019,6/25/2019,14:41,34.69326,76.62637,green,,0.6,2,3,130,15,100,0,0,0,0,0,0,0,0,NA,no,34.69302,76.62622,34.69334,76.62643,
Mudflat_1,2,6/17/2019,6/25/2019,14:41,34.69326,76.62637,green,,0.6,2,3,130,20,100,0,0,0,0,0,0,0,0,NA,no,34.69302,76.62622,34.69334,76.62643,
Mudflat_1,2,6/17/2019,6/25/2019,14:41,34.69326,76.62637,green,,0.6,2,3,130,25,100,0,0,0,0,0,0,0,0,NA,no,34.69302,76.62622,34.69334,76.62643,
Mudflat_1,2,6/17/2019,6/25/2019,14:41,34.69326,76.62637,green,,0.6,2,3,130,30,100,0,0,0,0,0,0,0,0,NA,no,34.69302,76.62622,34.69334,76.62643,
Mudflat_1,2,6/17/2019,6/25/2019,14:41,34.69326,76.62637,green,,0.6,2,3,130,35,100,0,0,0,0,0,0,0,0,NA,no,34.69302,76.62622,34.69334,76.62643,
Mudflat_1,2,6/17/2019,6/25/2019,14:41,34.69326,76.62637,green,,0.6,2,3,130,40,100,0,0,0,0,0,0,0,0,NA,no,34.69302,76.62622,34.69334,76.62643,
Mudflat_1,2,6/17/2019,6/25/2019,14:41,34.69326,76.62637,green,,0.6,2,3,130,45,100,0,0,0,0,0,0,0,0,NA,no,34.69302,76.62622,34.69334,76.62643,
Mudflat_1,2,6/17/2019,6/25/2019,14:41,34.69326,76.62637,green,,0.6,2,3,130,50,100,0,0,0,0,0,0,0,0,NA,no,34.69302,76.62622,34.69334,76.62643,
Mudflat_1,2,6/17/2019,6/25/2019,14:41,34.69326,76.62637,green,,0.6,3,14,118,0,100,0,0,0,0,0,0,0,0,NA,no,34.69333,76.62645,34.69319,76.62656,
Mudflat_1,2,6/17/2019,6/25/2019,14:41,34.69326,76.62637,green,,0.6,3,14,118,5,100,0,0,0,0,0,0,0,0,NA,no,34.69333,76.62645,34.69319,76.62656,
Mudflat_1,2,6/17/2019,6/25/2019,14:41,34.69326,76.62637,green,,0.6,3,14,118,10,100,0,0,0,0,0,0,0,0,NA,no,34.69333,76.62645,34.69319,76.62656,
Mudflat_1,2,6/17/2019,6/25/2019,14:41,34.69326,76.62637,green,,0.6,3,14,118,15,100,0,0,0,0,0,0,0,0,NA,no,34.69333,76.62645,34.69319,76.62656,
Mudflat_1,2,6/17/2019,6/25/2019,14:41,34.69326,76.62637,green,,0.6,3,14,118,20,100,0,0,0,0,0,0,0,0,NA,no,34.69333,76.62645,34.69319,76.62656,
Mudflat_1,2,6/17/2019,6/25/2019,14:41,34.69326,76.62637,green,,0.6,3,14,118,25,100,0,0,0,0,0,0,0,0,NA,no,34.69333,76.62645,34.69319,76.62656,
Mudflat_1,2,6/17/2019,6/25/2019,14:41,34.69326,76.62637,green,,0.6,3,14,118,30,100,0,0,0,0,0,0,0,0,NA,no,34.69333,76.62645,34.69319,76.62656,
Mudflat_1,2,6/17/2019,6/25/2019,14:41,34.69326,76.62637,green,,0.6,3,14,118,35,100,0,0,0,0,0,0,0,0,NA,no,34.69333,76.62645,34.69319,76.62656,
Mudflat_1,2,6/17/2019,6/25/2019,14:41,34.69326,76.62637,green,,0.6,3,14,118,40,100,0,0,0,0,0,0,0,0,NA,no,34.69333,76.62645,34.69319,76.62656,
Mudflat_1,2,6/17/2019,6/25/2019,14:41,34.69326,76.62637,green,,0.6,3,14,118,45,100,0,0,0,0,0,0,0,0,NA,no,34.69333,76.62645,34.69319,76.62656,
Mudflat_1,2,6/17/2019,6/25/2019,14:41,34.69326,76.62637,green,,0.6,3,14,118,50,100,0,0,0,0,0,0,0,0,NA,no,34.69333,76.62645,34.69319,76.62656,
Seagrass_2,2,6/13/2019,6/25/2019,17:21,34.69881,76.59599,yellow,,NA,1,24,23,0,88,2,0,0,10,0,0,0,0,NA,no,34.69857,76.59608,34.699,34.5959,
Seagrass_2,2,6/13/2019,6/25/2019,17:21,34.69881,76.59599,yellow,,NA,1,24,23,5,10,90,0,0,0,0,0,0,0,NA,no,34.69857,76.59608,34.699,34.5959,
Seagrass_2,2,6/13/2019,6/25/2019,17:21,34.69881,76.59599,yellow,,NA,1,24,23,10,85,5,0,0,10,0,0,0,0,15,yes,34.69857,76.59608,34.699,34.5959,
Seagrass_2,2,6/13/2019,6/25/2019,17:21,34.69881,76.59599,yellow,,NA,1,24,23,15,35,20,5,0,30,10,0,0,0,NA,no,34.69857,76.59608,34.699,34.5959,
Seagrass_2,2,6/13/2019,6/25/2019,17:21,34.69881,76.59599,yellow,,NA,1,24,23,20,3,87,10,0,0,0,0,0,0,260,yes,34.69857,76.59608,34.699,34.5959,
Seagrass_2,2,6/13/2019,6/25/2019,17:21,34.69881,76.59599,yellow,,NA,1,24,23,25,5,85,0,0,10,0,0,0,0,NA,no,34.69857,76.59608,34.699,34.5959,
Seagrass_2,2,6/13/2019,6/25/2019,17:21,34.69881,76.59599,yellow,,NA,1,24,23,30,69,30,0,0,1,0,0,0,0,57,yes,34.69857,76.59608,34.699,34.5959,
Seagrass_2,2,6/13/2019,6/25/2019,17:21,34.69881,76.59599,yellow,,NA,1,24,23,35,5,94,5,0,1,0,0,0,0,NA,no,34.69857,76.59608,34.699,34.5959,
Seagrass_2,2,6/13/2019,6/25/2019,17:21,34.69881,76.59599,yellow,,NA,1,24,23,40,0,88,10,0,2,0,0,0,0,580,yes,34.69857,76.59608,34.699,34.5959,
Seagrass_2,2,6/13/2019,6/25/2019,17:21,34.69881,76.59599,yellow,,NA,1,24,23,45,5,85,10,0,0,0,0,0,0,NA,no,34.69857,76.59608,34.699,34.5959,
Seagrass_2,2,6/13/2019,6/25/2019,17:21,34.69881,76.59599,yellow,,NA,1,24,23,50,5,88,5,0,2,0,0,0,0,NA,no,34.69857,76.59608,34.699,34.5959,
Seagrass_2,2,6/13/2019,6/25/2019,17:21,34.69881,76.59599,yellow,,NA,2,22,26,0,5,90,5,0,0,0,0,0,0,95,yes,34.69854,76.59594,34.69901,76.59603,
Seagrass_2,2,6/13/2019,6/25/2019,17:21,34.69881,76.59599,yellow,,NA,2,22,26,5,2,98,0,0,0,0,0,0,0,NA,no,34.69854,76.59594,34.69901,76.59603,
Seagrass_2,2,6/13/2019,6/25/2019,17:21,34.69881,76.59599,yellow,,NA,2,22,26,10,10,84,5,0,1,0,0,0,0,55,yes,34.69854,76.59594,34.69901,76.59603,
Seagrass_2,2,6/13/2019,6/25/2019,17:21,34.69881,76.59599,yellow,,NA,2,22,26,15,38,55,5,0,2,0,0,0,0,NA,no,34.69854,76.59594,34.69901,76.59603,
Seagrass_2,2,6/13/2019,6/25/2019,17:21,34.69881,76.59599,yellow,,NA,2,22,26,20,99,0,1,0,0,0,0,0,0,NA,no,34.69854,76.59594,34.69901,76.59603,
Seagrass_2,2,6/13/2019,6/25/2019,17:21,34.69881,76.59599,yellow,,NA,2,22,26,25,70,0,5,0,25,0,0,0,0,NA,no,34.69854,76.59594,34.69901,76.59603,
Seagrass_2,2,6/13/2019,6/25/2019,17:21,34.69881,76.59599,yellow,,NA,2,22,26,30,80,0,5,0,15,0,0,0,0,NA,no,34.69854,76.59594,34.69901,76.59603,
Seagrass_2,2,6/13/2019,6/25/2019,17:21,34.69881,76.59599,yellow,,NA,2,22,26,35,15,80,5,0,0,0,0,0,0,NA,no,34.69854,76.59594,34.69901,76.59603,
Seagrass_2,2,6/13/2019,6/25/2019,17:21,34.69881,76.59599,yellow,,NA,2,22,26,40,90,80,10,0,0,0,0,0,0,55,yes,34.69854,76.59594,34.69901,76.59603,
Seagrass_2,2,6/13/2019,6/25/2019,17:21,34.69881,76.59599,yellow,,NA,2,22,26,45,10,75,15,0,0,0,0,0,0,NA,no,34.69854,76.59594,34.69901,76.59603,
Seagrass_2,2,6/13/2019,6/25/2019,17:21,34.69881,76.59599,yellow,,NA,2,22,26,50,10,83,10,0,2,0,0,0,0,105,yes,34.69854,76.59594,34.69901,76.59603,
Seagrass_2,2,6/13/2019,6/25/2019,17:21,34.69881,76.59599,yellow,,NA,3,22,54,0,98,0,0,0,2,0,0,0,0,NA,no,34.69854,76.59594,34.69901,76.59603,
Seagrass_2,2,6/13/2019,6/25/2019,17:21,34.69881,76.59599,yellow,,NA,3,22,54,5,15,70,15,0,0,0,0,0,0,NA,no,34.69854,76.59594,34.69901,76.59603,
Seagrass_2,2,6/13/2019,6/25/2019,17:21,34.69881,76.59599,yellow,,NA,3,22,54,10,68,25,2,0,5,0,0,0,0,37,yes,34.69854,76.59594,34.69901,76.59603,
Seagrass_2,2,6/13/2019,6/25/2019,17:21,34.69881,76.59599,yellow,,NA,3,22,54,15,15,74,10,0,1,0,0,0,0,NA,no,34.69854,76.59594,34.69901,76.59603,
Seagrass_2,2,6/13/2019,6/25/2019,17:21,34.69881,76.59599,yellow,,NA,3,22,54,20,3,87,5,0,5,0,0,0,0,125,yes,34.69854,76.59594,34.69901,76.59603,
Seagrass_2,2,6/13/2019,6/25/2019,17:21,34.69881,76.59599,yellow,,NA,3,22,54,25,5,90,5,0,0,0,0,0,0,NA,no,34.69854,76.59594,34.69901,76.59603,
Seagrass_2,2,6/13/2019,6/25/2019,17:21,34.69881,76.59599,yellow,,NA,3,22,54,30,45,5,30,0,20,0,0,0,0,12,yes,34.69854,76.59594,34.69901,76.59603,
Seagrass_2,2,6/13/2019,6/25/2019,17:21,34.69881,76.59599,yellow,,NA,3,22,54,35,100,0,0,0,0,0,0,0,0,NA,no,34.69854,76.59594,34.69901,76.59603,
Seagrass_2,2,6/13/2019,6/25/2019,17:21,34.69881,76.59599,yellow,,NA,3,22,54,40,94,0,5,0,1,0,0,0,0,NA,no,34.69854,76.59594,34.69901,76.59603,
Seagrass_2,2,6/13/2019,6/25/2019,17:21,34.69881,76.59599,yellow,,NA,3,22,54,45,100,0,0,0,0,0,0,0,0,NA,no,34.69854,76.59594,34.69901,76.59603,
Seagrass_2,2,6/13/2019,6/25/2019,17:21,34.69881,76.59599,yellow,,NA,3,22,54,50,100,0,0,0,0,0,0,0,0,NA,no,34.69854,76.59594,34.69901,76.59603,
Seagrass_4,2,6/13/2019,6/25/2019,NA,34.70428,76.58095,red,,NA,1,120,80,0,100,0,0,0,0,0,0,0,0,NA,no,34.70405,76.58692,34.7045,76.58699,
Seagrass_4,2,6/13/2019,6/25/2019,NA,34.70428,76.58095,red,,NA,1,120,80,5,100,0,0,0,0,0,0,0,0,NA,no,34.70405,76.58692,34.7045,76.58699,
Seagrass_4,2,6/13/2019,6/25/2019,NA,34.70428,76.58095,red,,NA,1,120,80,10,100,0,0,0,0,0,0,0,0,NA,no,34.70405,76.58692,34.7045,76.58699,
Seagrass_4,2,6/13/2019,6/25/2019,NA,34.70428,76.58095,red,,NA,1,120,80,15,60,40,0,0,0,0,0,0,0,NA,no,34.70405,76.58692,34.7045,76.58699,
Seagrass_4,2,6/13/2019,6/25/2019,NA,34.70428,76.58095,red,,NA,1,120,80,20,85,15,0,0,0,0,0,0,0,20,yes,34.70405,76.58692,34.7045,76.58699,
Seagrass_4,2,6/13/2019,6/25/2019,NA,34.70428,76.58095,red,,NA,1,120,80,25,38,40,20,0,2,0,0,0,0,NA,no,34.70405,76.58692,34.7045,76.58699,
Seagrass_4,2,6/13/2019,6/25/2019,NA,34.70428,76.58095,red,,NA,1,120,80,30,15,0,85,0,0,0,0,0,0,70,yes,34.70405,76.58692,34.7045,76.58699,
Seagrass_4,2,6/13/2019,6/25/2019,NA,34.70428,76.58095,red,,NA,1,120,80,35,28,70,0,0,2,0,0,0,0,NA,no,34.70405,76.58692,34.7045,76.58699,
Seagrass_4,2,6/13/2019,6/25/2019,NA,34.70428,76.58095,red,,NA,1,120,80,40,15,80,15,0,0,0,0,0,0,90,yes,34.70405,76.58692,34.7045,76.58699,
Seagrass_4,2,6/13/2019,6/25/2019,NA,34.70428,76.58095,red,,NA,1,120,80,45,55,40,5,0,0,0,0,0,0,NA,no,34.70405,76.58692,34.7045,76.58699,
Seagrass_4,2,6/13/2019,6/25/2019,NA,34.70428,76.58095,red,,NA,1,120,80,50,5,85,10,0,0,0,0,0,0,72,yes,34.70405,76.58692,34.7045,76.58699,
Seagrass_4,2,6/13/2019,6/25/2019,NA,34.70428,76.58095,red,,NA,2,NA,92,0,100,0,0,0,0,0,0,0,0,NA,no,34.70422,76.58687,34.70444,76.58714,
Seagrass_4,2,6/13/2019,6/25/2019,NA,34.70428,76.58095,red,,NA,2,NA,92,5,100,0,0,0,0,0,0,0,0,NA,no,34.70422,76.58687,34.70444,76.58714,
Seagrass_4,2,6/13/2019,6/25/2019,NA,34.70428,76.58095,red,,NA,2,NA,92,10,0,0,10,0,2,0,0,0,0,NA,no,34.70422,76.58687,34.70444,76.58714,
Seagrass_4,2,6/13/2019,6/25/2019,NA,34.70428,76.58095,red,,NA,2,NA,92,15,0,30,0,0,2,0,0,0,0,NA,no,34.70422,76.58687,34.70444,76.58714,
Seagrass_4,2,6/13/2019,6/25/2019,NA,34.70428,76.58095,red,,NA,2,NA,92,20,0,70,0,0,0,0,0,0,0,45,yes,34.70422,76.58687,34.70444,76.58714,
Seagrass_4,2,6/13/2019,6/25/2019,NA,34.70428,76.58095,red,,NA,2,NA,92,25,0,45,15,0,0,0,0,0,0,NA,no,34.70422,76.58687,34.70444,76.58714,
Seagrass_4,2,6/13/2019,6/25/2019,NA,34.70428,76.58095,red,,NA,2,NA,92,30,100,0,0,0,0,0,0,0,0,NA,no,34.70422,76.58687,34.70444,76.58714,
Seagrass_4,2,6/13/2019,6/25/2019,NA,34.70428,76.58095,red,,NA,2,NA,92,35,0,85,10,0,2,0,0,0,0,NA,no,34.70422,76.58687,34.70444,76.58714,
Seagrass_4,2,6/13/2019,6/25/2019,NA,34.70428,76.58095,red,,NA,2,NA,92,40,0,40,5,0,5,0,0,0,0,30,yes,34.70422,76.58687,34.70444,76.58714,
Seagrass_4,2,6/13/2019,6/25/2019,NA,34.70428,76.58095,red,,NA,2,NA,92,45,0,50,5,0,2,0,0,0,0,NA,no,34.70422,76.58687,34.70444,76.58714,
Seagrass_4,2,6/13/2019,6/25/2019,NA,34.70428,76.58095,red,,NA,2,NA,92,50,0,85,5,0,0,0,0,0,0,100,yes,34.70422,76.58687,34.70444,76.58714,
Seagrass_4,2,6/13/2019,6/25/2019,NA,34.70428,76.58095,red,,NA,3,110,NA,0,0,5,80,0,2,0,0,0,0,NA,no,34.7041,76.58714,34.7044,76.58682,
Seagrass_4,2,6/13/2019,6/25/2019,NA,34.70428,76.58095,red,,NA,3,110,NA,5,0,0,10,0,0,0,0,0,0,NA,no,34.7041,76.58714,34.7044,76.58682,
Seagrass_4,2,6/13/2019,6/25/2019,NA,34.70428,76.58095,red,,NA,3,110,NA,10,0,0,10,0,0,0,0,0,0,NA,no,34.7041,76.58714,34.7044,76.58682,
Seagrass_4,2,6/13/2019,6/25/2019,NA,34.70428,76.58095,red,,NA,3,110,NA,15,0,60,15,0,0,0,0,0,0,NA,no,34.7041,76.58714,34.7044,76.58682,
Seagrass_4,2,6/13/2019,6/25/2019,NA,34.70428,76.58095,red,,NA,3,110,NA,20,100,0,0,0,0,0,0,0,0,NA,no,34.7041,76.58714,34.7044,76.58682,
Seagrass_4,2,6/13/2019,6/25/2019,NA,34.70428,76.58095,red,,NA,3,110,NA,25,100,0,0,0,0,0,0,0,0,NA,no,34.7041,76.58714,34.7044,76.58682,
Seagrass_4,2,6/13/2019,6/25/2019,NA,34.70428,76.58095,red,,NA,3,110,NA,30,0,2,0,0,0,0,0,0,0,NA,no,34.7041,76.58714,34.7044,76.58682,
Seagrass_4,2,6/13/2019,6/25/2019,NA,34.70428,76.58095,red,,NA,3,110,NA,35,100,0,0,0,0,0,0,0,0,NA,no,34.7041,76.58714,34.7044,76.58682,
Seagrass_4,2,6/13/2019,6/25/2019,NA,34.70428,76.58095,red,,NA,3,110,NA,40,100,0,0,0,0,0,0,0,0,NA,no,34.7041,76.58714,34.7044,76.58682,
Seagrass_4,2,6/13/2019,6/25/2019,NA,34.70428,76.58095,red,,NA,3,110,NA,45,0,10,0,0,0,0,0,0,0,NA,no,34.7041,76.58714,34.7044,76.58682,
Seagrass_4,2,6/13/2019,6/25/2019,NA,34.70428,76.58095,red,,NA,3,110,NA,50,0,0,5,0,2,0,0,0,0,3,yes,34.7041,76.58714,34.7044,76.58682,
Seagrass_C,3,6/28/2019,,12:15,34.74528333,76.4503,blue,,0.67,1,49,50,0,0,20,80,0,0,0,0,0,0,120,yes,34.74545,76.44998333,34.74501667,76.43388333,
Seagrass_C,3,6/28/2019,,12:15,34.74528333,76.4503,blue,,0.67,1,49,50,5,50,25,25,0,0,0,0,0,0,NA,no,34.74545,76.44998333,34.74501667,76.43388333,
Seagrass_C,3,6/28/2019,,12:15,34.74528333,76.4503,blue,,0.67,1,49,50,10,0,70,30,0,0,0,0,0,0,125,yes,34.74545,76.44998333,34.74501667,76.43388333,
Seagrass_C,3,6/28/2019,,12:15,34.74528333,76.4503,blue,,0.67,1,49,50,15,0,10,90,0,0,0,0,0,0,NA,no,34.74545,76.44998333,34.74501667,76.43388333,
Seagrass_C,3,6/28/2019,,12:15,34.74528333,76.4503,blue,,0.67,1,49,50,20,80,0,20,0,0,0,0,0,0,25,yes,34.74545,76.44998333,34.74501667,76.43388333,
Seagrass_C,3,6/28/2019,,12:15,34.74528333,76.4503,blue,,0.67,1,49,50,25,78,2,20,0,0,0,0,0,0,NA,no,34.74545,76.44998333,34.74501667,76.43388333,
Seagrass_C,3,6/28/2019,,12:15,34.74528333,76.4503,blue,,0.67,1,49,50,30,20,75,5,0,0,0,0,0,0,150,yes,34.74545,76.44998333,34.74501667,76.43388333,
Seagrass_C,3,6/28/2019,,12:15,34.74528333,76.4503,blue,,0.67,1,49,50,35,5,30,65,0,0,0,0,0,0,NA,no,34.74545,76.44998333,34.74501667,76.43388333,
Seagrass_C,3,6/28/2019,,12:15,34.74528333,76.4503,blue,,0.67,1,49,50,40,10,88,2,0,0,0,0,0,0,130,yes,34.74545,76.44998333,34.74501667,76.43388333,
Seagrass_C,3,6/28/2019,,12:15,34.74528333,76.4503,blue,,0.67,1,49,50,45,0,85,15,0,0,0,0,0,0,NA,no,34.74545,76.44998333,34.74501667,76.43388333,
Seagrass_C,3,6/28/2019,,12:15,34.74528333,76.4503,blue,,0.67,1,49,50,50,0,85,10,5,0,0,0,0,0,90,yes,34.74545,76.44998333,34.74501667,76.43388333,
Seagrass_C,3,6/28/2019,,12:15,34.74528333,76.4503,blue,,0.67,3,50,70,0,5,80,5,10,0,0,0,0,0,60,yes,34.74551667,76.45055,34.74508333,76.45025,
Seagrass_C,3,6/28/2019,,12:15,34.74528333,76.4503,blue,,0.67,3,50,70,5,90,0,10,0,0,0,0,0,0,NA,no,34.74551667,76.45055,34.74508333,76.45025,
Seagrass_C,3,6/28/2019,,12:15,34.74528333,76.4503,blue,,0.67,3,50,70,10,0,65,5,30,0,0,0,0,0,75,yes,34.74551667,76.45055,34.74508333,76.45025,
